id_poliza,target_siniestro,edad_conductor_scaled,exposicion_anios_scaled,antiguedad_cliente_anios_scaled,antiguedad_vehiculo_anios_scaled,ncd_score_scaled,score_riesgo_total_scaled,prima_anual_log_scaled,suma_asegurada_log_scaled,monto_siniestros_previos_3anios_log_scaled,severidad_previa_log_scaled,carga_siniestral_previa_log_scaled,ratio_sa_prima_log_scaled,tasa_prima_scaled,es_renovacion,tiene_siniestro_previo,es_conductor_joven,es_adulto_mayor,es_uso_comercial,vehiculo_antiguo,poliza_anual,inicio_en_temporada_alta,inicio_en_verano,sexo_M,cobertura_Total_Plus,uso_Transporte,score_riesgo_edad,score_riesgo_vehiculo
POL-2024081,1,0.38351199778215433,0.9969562840781205,-1.2693293557907397,-1.1239771231270068,-0.6497175463702748,-1.2056191558882488,-1.7305272327135712,-1.2612618905471866,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.27991305427611224,-0.45744602007847507,1,0,0,0,1,0,1,0,1,1,1,0,1.0,1.0
POL-2024082,0,-0.16171633659457293,1.88557766019657,1.0931566314858865,-1.6423370569288547,-1.2781108352454835,-2.7566383569320125,0.8106287721879258,-0.03138080314110179,1.802600894283009,4.189420171110067,0.3950168870576738,-0.6087035769517556,0.2308352511632568,1,1,0,0,0,0,1,0,0,1,0,0,1.0,
POL-2024083,1,0.9805890767982259,-0.19356850828569888,-1.0395900377411489,-0.4328305447245431,-0.34255993062679196,-0.37045497071083766,0.9343730683930337,0.27886622660412114,2.0086337223530393,-0.24911339237709276,1.1135237241336091,-0.47152722079035475,0.09298166781237625,1,0,0,0,0,0,1,0,0,1,1,0,2.0,2.0
POL-2024084,0,-1.0970350292618,-1.2473823197082188,1.4415945971944328,0.9494626120803845,1.0591666470525811,0.9419458917108081,0.4700833960592011,-1.0597792701562987,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.1024514460628405,0.8672093394785844,1,0,0,0,1,1,0,1,0,1,0,1,2.0,4.0
POL-2024085,0,0.2941035326166712,-0.19356850828569888,1.5468917846338286,0.9494626120803845,1.0591666470525811,-0.13183663208871996,-0.9367023090635654,0.34080181126863507,1.7450940260624652,-0.24911339237709276,1.0188099145854397,0.9052708328258673,-0.7362639425081394,1,0,0,0,0,1,1,1,0,0,1,0,1.0,4.0
POL-2024086,1,1.0022267418839368,-1.2473823197082188,-1.2856025574859191,0.43110267827853666,-0.6714745441521048,0.10678170653339773,-0.5718115386886388,0.8545339591568093,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.0273789101333248,-0.7779017957298872,1,0,0,0,0,1,0,1,0,1,0,0,2.0,3.0
POL-2024087,1,-0.05618168707275767,-0.19356850828569888,-0.9448225690456927,-0.26004390012392714,-0.21585741413260537,-0.6090733093329548,-0.6213013099490339,-0.8691261142262837,2.189519024877679,-0.24911339237709276,4.726361266285873,-0.21741393182984023,-0.12783111053164184,1,0,0,0,0,0,1,0,1,1,0,0,1.0,3.0
POL-2024088,0,1.374353755574979,-1.2473823197082188,-1.590964401060167,-0.26004390012392714,-1.0797382084111506,0.10678170653339773,0.32324845320083756,-1.291496754431396,1.8925798881506044,-0.24911339237709276,0.9392997066956605,-1.1648939904686566,0.9668916739636435,0,0,0,0,0,0,0,0,0,1,0,0,2.0,3.0
POL-2024089,0,-0.6056967286834464,-0.19356850828569888,-1.1401009893878449,1.1222492566810005,-1.2781108352454835,1.1805642303329258,0.7622546891479715,-1.4046634763002797,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.5290229498121197,1.662691502165348,1,1,0,0,0,1,1,0,0,0,0,0,2.0,4.0
POL-2024090,1,0.6980746571885705,-0.19356850828569888,-0.25369012057984014,-0.4328305447245431,0.7081750798957053,-0.37045497071083766,-0.14009610289857993,-1.466452298950762,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.9762628419971091,0.6804064448109723,1,0,0,0,0,0,1,0,0,1,0,0,2.0,2.0
POL-2024091,0,-0.8286055048494466,-0.19356850828569888,-0.3752605097144152,-0.26004390012392714,0.5456375082314457,0.46470921446657376,1.2786870135497665,-0.8517441997308836,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.4919484106160037,1.581690348704323,1,0,0,0,1,0,1,0,1,1,0,1,2.0,3.0
POL-2024092,1,0.005873503361732963,-1.2473823197082188,1.6024121198291463,-0.9511904785263909,1.0591666470525811,-0.728382478644014,-1.3042313365621783,-0.362594892377179,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.6432766071834424,-0.634090980725178,1,0,0,0,1,0,0,1,1,1,0,0,1.0,2.0
POL-2024093,0,-1.5885774587560564,-0.19356850828569888,-0.4269518562755732,0.9494626120803845,0.47652704468916207,1.5384917382661023,0.6051472474965972,-1.0096586968797785,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.1578019595403113,0.9553145629173513,1,0,1,0,0,1,1,1,0,1,1,0,3.0,4.0
POL-2024094,0,0.41372307733578845,-0.19356850828569888,-0.20487051549430205,-0.6056171893251591,0.7734460732411954,-1.0863099865771901,-2.3103360579259458,0.6457981559142729,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,2.140715002498366,-1.0328019978244003,1,0,0,0,0,0,1,0,0,0,0,0,1.0,2.0
POL-2024095,0,0.9485408370014659,-0.19356850828569888,0.8902202338754146,0.6038893228791525,1.0591666470525811,0.9419458917108081,0.5442340616996042,-0.7703933894538386,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.9504789287977489,0.6444919731206071,1,0,0,0,1,1,1,0,0,1,0,0,2.0,4.0
POL-2024096,0,-1.0262022954434833,-0.19356850828569888,1.0414652849247286,1.2950359012816164,-1.2781108352454835,1.1805642303329258,-0.5066013738708286,0.4358571584226828,1.118351662649846,2.9083228243684864,-0.2405788169720524,0.665745194684145,-0.6436025961581194,1,1,0,0,0,1,1,0,0,0,0,0,2.0,4.0
POL-2024097,0,0.9160843393728999,-1.2473823197082188,-0.14073495587212442,-0.26004390012392714,0.8591942409695845,0.46470921446657376,-0.4092127513255021,0.8570836547002564,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.9113728395354912,-0.7384291290845364,1,0,0,0,1,0,0,0,0,0,1,0,2.0,3.0
POL-2024098,0,1.4390626219162082,-1.2473823197082188,-0.8423971230819166,-0.9511904785263909,-0.0789163104469692,-0.37045497071083766,0.0703595042587386,-0.3988841666301713,1.7614380682603592,-0.24911339237709276,0.559991607999548,-0.3598539541667499,-0.009208777164704527,1,0,0,0,0,0,0,0,1,1,0,0,2.0,2.0
POL-2024099,0,-0.01004855207869555,1.88557766019657,1.4750982477433314,0.6038893228791525,1.0591666470525811,-0.13183663208871996,-0.7011138682197137,1.00287822806455,1.839529765781771,-0.24911339237709276,1.3571918908033187,1.233395693248696,-0.8406819523215571,1,0,0,0,0,1,1,0,0,1,0,0,1.0,4.0
POL-2024100,0,-0.2401018403012978,-0.19356850828569888,-0.6959383078253025,0.2583160336779207,0.1168966695895011,-0.6090733093329548,0.35606141157495835,1.6226097633179384,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.9326580181784534,-0.745910641620357,1,0,0,0,0,1,1,0,0,0,1,0,1.0,3.0
POL-2024101,0,0.8840360995761398,-0.19356850828569888,-1.4933251908890908,1.1222492566810005,-1.2781108352454835,1.5384917382661019,0.5811980604720355,0.40453424638721175,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.13331435981250672,-0.19224407279691985,0,1,0,0,1,1,1,1,1,1,0,0,2.0,4.0
POL-2024102,0,-0.8698395458618384,-1.2473823197082188,0.4833901914959307,-1.1239771231270068,1.0591666470525811,-0.4897641400218962,0.09223935839594814,-2.081507200770084,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.5499592802217328,1.7095894144831356,1,0,0,0,1,0,0,1,0,0,0,0,2.0,1.0
POL-2024103,0,-0.07516567625173043,-0.19356850828569888,0.2871545239952387,-1.2967637677276227,1.0591666470525811,-1.563546663821425,-0.5683153551795366,1.2553372020301272,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.3276160084521305,-0.8665693425956372,1,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0
POL-2024104,0,-0.9757824532154594,-0.19356850828569888,1.610070097097466,-1.6423370569288547,-1.2781108352454835,-2.7566383569320125,1.7895390330013903,1.462808575571841,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.210509547616394,-0.1332702757840864,1,1,0,0,0,0,1,0,0,1,0,0,2.0,
POL-2024105,1,1.5768496401506862,-0.19356850828569888,1.0117906230099898,-1.1239771231270068,-1.2781108352454835,-0.2511458013997788,-0.40096391586464336,1.793990377958114,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.6139316898423552,-0.9357636048323352,1,1,0,0,0,0,1,0,0,0,0,0,2.0,1.0
POL-2024106,0,0.5629413148608304,1.88557766019657,0.4508437881055721,-1.1239771231270068,1.0591666470525811,-1.563546663821425,-1.1774884039883773,-1.468766257529636,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.26387310380071677,-0.09050372638722162,1,0,0,0,0,0,1,0,1,1,1,0,1.0,1.0
POL-2024107,0,0.4759823966861822,-0.19356850828569888,1.3219387023769376,-0.26004390012392714,1.0591666470525811,-0.6090733093329548,0.5299943142283308,-0.7974111209376511,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.9597993573013202,0.657389954328293,1,0,0,0,0,0,1,1,0,1,0,0,1.0,3.0
POL-2024108,0,0.14549768183933753,-1.2473823197082188,0.08230363206768682,-1.1239771231270068,1.0591666470525811,-1.563546663821425,1.2136188993419235,-0.014265490790700783,1.9295415253623234,-0.24911339237709276,0.6233107731025819,-0.8722632651821847,0.5399060590260149,1,0,0,0,0,0,0,1,1,0,0,0,1.0,1.0
POL-2024109,1,-1.135207136535648,-1.2473823197082188,0.9371253446438728,0.08552938907730476,1.0591666470525811,0.10678170653339773,0.5429204822954037,-0.10399705164432016,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.4756791154728846,0.09694816358262565,1,0,0,0,0,1,0,1,1,1,1,0,2.0,3.0
POL-2024110,0,1.3990533543992334,-0.19356850828569888,0.1895153138241625,0.08552938907730476,1.0591666470525811,0.10678170653339773,0.5881834340845564,1.6619097495467188,1.3686350947320727,-0.24911339237709276,-0.18460801913433159,0.7941742979518871,-0.6951994957392578,1,0,0,0,0,1,1,0,0,0,0,0,2.0,3.0
POL-2024111,0,-0.5130222008635159,-0.19356850828569888,0.1292087428361447,1.4678225458822323,1.0591666470525811,-0.13183663208871996,-0.12789163647884133,0.33173118727711354,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.3162800435319941,-0.4772380256286553,1,0,0,0,0,1,1,0,0,1,0,0,1.0,4.0
POL-2024112,0,-0.43137063450234364,1.88557766019657,0.5331670437400088,-0.6056171893251591,1.0591666470525811,-1.0863099865771901,1.571431110179532,1.702524339052013,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.11934800522063639,-0.36365269479055573,1,0,0,0,0,0,1,1,0,0,0,0,1.0,2.0
POL-2024113,0,-1.657164774499441,-1.2473823197082188,-1.695304341341023,-0.26004390012392714,-1.2781108352454835,1.6578009075771611,-0.4032355442583736,0.01990856090165592,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.2817506247468488,-0.45845841054147823,0,1,1,0,0,0,0,0,0,1,0,0,3.0,3.0
POL-2024114,0,1.3065829554952062,-0.19356850828569888,-0.4001489358364542,-1.1239771231270068,0.5123620998592352,-0.8476916479550725,-0.12064568381435131,1.1221923409700756,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.9016839023591506,-0.734986911565242,1,0,0,0,0,0,1,0,0,1,1,0,2.0,1.0
POL-2024115,1,0.43576900025330495,-0.19356850828569888,0.8031107424482782,0.6038893228791525,-1.2781108352454835,0.46470921446657376,-0.22045752677168623,0.6344100310395885,1.5187591061879107,3.657992520464251,0.08161476613408243,0.608082775745618,-0.6188886726429181,1,1,0,0,0,1,1,1,0,0,0,0,1.0,4.0
POL-2024116,0,-1.1956292956429155,-0.19356850828569888,1.2310002223156413,-0.08725725552331119,1.0591666470525811,0.10678170653339773,0.09939823254370077,1.092964880629361,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.7206395127137858,-0.6662228108775452,1,0,0,0,0,0,1,0,0,0,0,0,2.0,3.0
POL-2024117,0,-0.4817904767303677,-0.19356850828569888,0.7495049015700403,1.2950359012816164,1.0591666470525811,-0.13183663208871996,0.06782613478242303,1.2382620131683149,1.6417793542086967,-0.24911339237709276,0.24068753546261484,0.8524607681806332,-0.7171380490130576,1,0,0,0,0,1,1,0,1,0,0,0,1.0,4.0
POL-2024118,0,0.8127951079260175,-0.19356850828569888,0.22780520016576083,1.2950359012816164,1.0591666470525811,0.584018383777632,-0.09641190120899971,-2.4496347081448424,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.673298731103436,2.0039305992424694,1,0,0,0,0,1,1,1,0,1,0,0,2.0,4.0
POL-2024119,0,-1.449565667026161,-0.19356850828569888,-0.07659939624994712,-0.9511904785263909,0.9449424086979734,0.584018383777632,0.6796156263621044,0.19900033923503593,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.35191310541334464,-0.016156314209656325,1,0,1,0,0,0,1,0,0,1,1,0,3.0,2.0
POL-2024120,1,-0.8655528386278768,-0.19356850828569888,0.5877301317767869,1.2950359012816164,-1.2781108352454835,1.5384917382661019,-1.6415825720492498,-0.4172439334087161,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.8459227552617583,-0.7147211514981766,1,1,0,0,1,1,1,0,0,1,0,0,2.0,4.0
POL-2024121,1,1.4121176050170214,-0.19356850828569888,-1.2540134012541004,-0.778403833925775,-0.629240371987376,-0.37045497071083766,0.7295797259279594,-0.4768350481068216,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.8696414067952392,0.5365102565489657,1,0,0,0,0,0,1,0,0,1,0,0,2.0,2.0
POL-2024122,0,-1.5996004202148146,-0.19356850828569888,-1.1831771115221432,-0.08725725552331119,-1.2781108352454835,1.6578009075771611,0.18046178475916774,-0.2829838972962291,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.3527309660302065,-0.015442651646853248,1,1,1,0,0,0,1,0,0,1,0,0,3.0,3.0
POL-2024123,0,1.3141357253836143,-0.19356850828569888,-0.3484575892752963,-0.6056171893251591,0.5814725634015186,-0.37045497071083766,-0.34434149350801435,1.399186828399257,2.1067342971404375,-0.24911339237709276,3.1875923933141483,1.2731839147011155,-0.8518176848932153,1,0,0,0,0,0,1,0,0,0,0,0,2.0,2.0
POL-2024124,0,1.463353962908657,-0.19356850828569888,-0.36855977960463543,0.9494626120803845,0.5545962720239641,0.584018383777632,-1.5096691525538983,-0.29951939704987973,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.8388916914268341,-0.7121097282774442,1,0,0,0,0,1,1,0,0,1,1,0,2.0,4.0
POL-2024125,0,-0.16824846190346665,-0.19356850828569888,0.27279581661713914,0.7766759674797685,-1.2781108352454835,0.46470921446657376,0.776268383843436,-0.5244574217604886,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.9347618260406177,0.6229559073749862,1,1,0,0,0,1,1,0,0,0,0,0,1.0,4.0
POL-2024126,0,-1.2766684752563788,-0.19356850828569888,1.0883703956931872,0.9494626120803845,1.0591666470525811,1.1805642303329258,-0.2019321239509036,0.5707410793588128,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.5472060219648736,-0.5916908961678293,1,0,1,0,1,1,1,1,0,0,0,0,2.0,4.0
POL-2024127,1,-0.6616280516408496,-0.19356850828569888,0.1971732910924821,-1.2967637677276227,1.0591666470525811,-0.8476916479550725,-0.5109014687236727,0.3584032557143068,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.610919279105241,-0.620127851017312,1,0,0,0,0,0,1,1,0,1,0,0,2.0,1.0
POL-2024128,0,1.6705448125501312,-1.2473823197082188,1.5516780204265288,1.2950359012816164,1.0591666470525811,0.584018383777632,-1.2006129768139813,0.3405852045655608,1.997988011595844,-0.24911339237709276,3.222146368419661,1.096619190818829,-0.8000003590525778,1,0,0,0,0,1,0,1,0,1,0,0,2.0,4.0
POL-2024129,0,-0.366661768161115,-0.19356850828569888,-0.7160404981546418,0.7766759674797685,0.0900203782119463,-0.13183663208871996,0.29082063846283057,-1.3383048637169739,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.1756333989316963,0.9845503671256854,1,0,0,0,0,1,1,0,0,1,0,0,1.0,4.0
POL-2024130,1,0.5253815943346912,-0.19356850828569888,-1.5507600204014889,1.6406091904828481,-1.0259856256560413,-0.13183663208871996,0.24702618543296057,2.171294950936244,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.4264868112030769,-0.892001838015876,0,0,0,0,0,1,1,0,0,1,1,0,1.0,4.0
POL-2024131,0,-1.3928178284051465,-0.19356850828569888,0.5494402454351882,-0.9511904785263909,-1.2781108352454835,1.1805642303329258,-0.18665507149519775,-0.5807031372616894,1.916123188855347,4.4019642320299734,1.4132049971473337,-0.312166330747391,-0.050322178837121444,1,1,1,0,0,0,1,0,0,1,0,0,3.0,2.0
POL-2024132,0,1.2022730794688086,-0.19356850828569888,1.1151733161323056,1.6406091904828481,-1.2781108352454835,1.1805642303329258,-0.9260757779130222,-0.6824388271380528,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.1348394066193517,-0.3731791369211009,1,1,0,0,0,1,1,0,0,1,1,0,2.0,4.0
POL-2024133,0,-0.5079189779659424,1.88557766019657,1.6024121198291463,-0.6056171893251591,1.0591666470525811,-1.0863099865771901,-0.20151256876350407,-0.28632705112126294,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.08710293859825402,-0.22598729371903378,1,0,0,0,0,0,1,0,0,0,0,0,1.0,2.0
POL-2024134,1,-0.7394011685998662,-0.19356850828569888,-0.3628162966533957,1.4678225458822323,0.5622752124175512,0.584018383777632,-1.2169070440691991,1.1833543721508055,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.7473433092937103,-0.9636899634333872,1,0,0,0,0,1,1,0,1,1,0,0,2.0,4.0
POL-2024135,0,0.14733484208246408,-0.19356850828569888,0.6020888391548861,-0.4328305447245431,1.0591666470525811,-1.0863099865771901,-2.3660794254736417,-0.339947913585519,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.4311838792618423,-0.8931679411602201,1,0,0,0,0,0,1,1,0,0,0,0,1.0,2.0
POL-2024136,0,-0.5242492912381772,-0.19356850828569888,0.4738177199105312,-1.4695504123282388,1.0591666470525811,-1.563546663821425,-0.8781245312461923,-0.5587332034759593,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.1920820058688593,-0.4074764284996884,1,0,0,0,0,0,1,1,0,1,0,0,1.0,1.0
POL-2024137,0,0.9528275442354278,-0.19356850828569888,1.7029230714758428,1.6406091904828481,1.0591666470525811,0.584018383777632,-0.15617336022165784,0.4336037691817896,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.41219053675946193,-0.5270501330414946,1,0,0,0,0,1,1,0,0,0,1,0,2.0,4.0
POL-2024138,1,-0.9723122616451095,-0.19356850828569888,-1.2559278955711803,1.2950359012816164,-0.6318000187852383,0.9419458917108081,0.16648635808465037,-0.5584317998506413,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.5417012154466008,0.16171642337939954,1,0,0,0,1,1,1,1,0,1,0,0,2.0,4.0
POL-2024139,0,-0.42851282967970306,-0.19356850828569888,1.180266122913023,-0.9511904785263909,-1.2781108352454835,-0.4897641400218965,-0.6086094312585111,-0.3679092778434977,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.14125317685732547,-0.37709237746109925,1,1,0,0,0,0,1,0,0,0,0,0,1.0,2.0
POL-2024140,0,-1.1835856896046426,-1.2473823197082188,-0.5963846033371464,1.2950359012816164,0.24999830307834373,0.584018383777632,0.1437858031999371,-0.25982344680343505,1.8474150568362753,-0.24911339237709276,0.8443142919320277,-0.310315980685061,-0.05188832122668744,1,0,0,0,0,1,0,0,0,1,0,0,2.0,4.0
POL-2024141,0,1.4255901134666145,-1.2473823197082188,-0.9898131854970709,-1.2967637677276227,-0.27600911388237076,-0.8476916479550725,0.42732707352859106,-0.10693456969919868,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-0.3974341105061196,0.02423325866231526,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1.0
POL-2024142,0,0.22408731446196606,-1.2473823197082188,-1.1736046399367437,-0.26004390012392714,-0.5217352064771569,-0.2511458013997788,-0.4780338655260514,1.914709510381854,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,1.7622172748005434,-0.9666501408897304,1,0,0,0,1,0,0,1,0,0,1,0,1.0,3.0
POL-2024143,0,-0.9604727845227395,-0.19356850828569888,1.6263432987926454,0.08552938907730476,1.0591666470525811,0.10678170653339773,0.13026513541088053,1.312015363385616,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.8626802105045713,-0.7208939750566715,1,0,0,0,0,1,1,1,0,1,0,0,2.0,3.0
POL-2024144,0,1.0081464804451217,1.88557766019657,0.553269234069348,0.9494626120803845,1.0591666470525811,0.584018383777632,-1.6810918072044492,-0.28988611125436997,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,0.9703183697522237,-0.7588811446227773,1,0,0,0,0,1,1,0,0,0,1,0,2.0,4.0
POL-2024145,1,1.2641241409873964,1.88557766019657,-1.0616067223875678,1.1222492566810005,-0.371995868802209,0.584018383777632,0.6499278899034795,-1.7141980299293826,-0.5680723321651943,-0.24911339237709276,-0.3547572982755132,-1.662476261800616,1.9768079561832799,1,0,0,0,0,1,1,0,0,0,0,0,2.0,4.0
POL-2024146,0,-1.3358658608682286,-0.19356850828569888,-0.34941483643383625,-1.1239771231270068,0.5801927400025877,0.1067817065333972,-0.7654092550617295,0.30202360616202106,1.8482104918298694,-0.24911339237709276,1.4601772355344702,0.7522506885189971,-0.6788612794055036,1,0,1,0,0,0,1,0,0,1,0,0,3.0,1.0
